"total","year","disappearance","year.1","appearance","year.2","year_pair","MRS","tissue","group1","group2","group3"
0.0742574257425743,48,0.0618811881188119,48,0.0123762376237624,48,"24-48",17.9678111587983,"Foregut",12,3,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",12,3,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",12,3,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",12,3,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",12,3,4
0.0261096605744125,9,0.0182767624020888,9,0.00783289817232376,9,"6-9",4.29828326180257,"Foregut",12,3,4
0.0263157894736842,12,0.0157894736842105,12,0.0105263157894737,12,"9-12",9.81545064377682,"Foregut",12,3,4
0.0559796437659033,24,0.00763358778625954,24,0.0483460559796438,24,"12-24",14.225321888412,"Foregut",12,3,4
0.0723192019950125,48,0.0448877805486284,48,0.027431421446384,48,"24-48",5.60944206008584,"Foregut",12,3,4
0.0338541666666667,72,0.03125,72,0.00260416666666667,72,"48-72",10.4442060085837,"Foregut",12,3,4
0.0804878048780488,0,0.0439024390243902,0,0.0365853658536585,0,"-1-0",11,"Foregut",12,3,5
0.0609137055837563,3,0.0558375634517767,3,0.0050761421319797,3,"0-3",6.54077253218884,"Foregut",12,3,5
0.0843672456575682,6,0.00744416873449132,6,0.0769230769230769,6,"3-6",11.4678111587983,"Foregut",12,3,5
0.1270207852194,9,0.0508083140877598,9,0.0762124711316397,9,"6-9",11.8969957081545,"Foregut",12,3,5
0.0900243309002433,12,0.0900243309002433,12,0,12,"9-12",14.8390557939914,"Foregut",12,3,5
0.0185185185185185,24,0.00793650793650794,24,0.0105820105820106,24,"12-24",11.3690987124464,"Foregut",12,3,5
0.122641509433962,48,0.00707547169811321,48,0.115566037735849,48,"24-48",10.3111587982833,"Foregut",12,3,5
0.0921985815602837,72,0.0874704491725768,72,0.00472813238770686,72,"48-72",8.48497854077253,"Foregut",12,3,5
0.0921658986175115,0,0.0737327188940092,0,0.0184331797235023,0,"-1-0",8.71030042918455,"Foregut",12,3,6
0.0769230769230769,3,0.0744416873449131,3,0.00248138957816377,3,"0-3",6.12017167381974,"Foregut",12,3,6
0.0412371134020619,6,0.00257731958762887,6,0.038659793814433,6,"3-6",6.96137339055794,"Foregut",12,3,6
0.0488431876606684,9,0.0437017994858612,9,0.0051413881748072,9,"6-9",12.9914163090129,"Foregut",12,3,6
0.0212201591511936,12,0.00795755968169761,12,0.013262599469496,12,"9-12",10.8175965665236,"Foregut",12,3,6
0.050761421319797,24,0,24,0.050761421319797,24,"12-24",12.4635193133047,"Foregut",12,3,6
0.0298507462686567,48,0.0099502487562189,48,0.0199004975124378,48,"24-48",4.87124463519313,"Foregut",12,3,6
0.0763546798029557,72,0.0566502463054187,72,0.0197044334975369,72,"48-72",14.9592274678112,"Foregut",12,3,6
0.0317460317460317,0,0.0264550264550265,0,0.00529100529100529,0,"-1-0",10.5042918454936,"Foregut",12,4,1
0.107317073170732,3,0.0048780487804878,3,0.102439024390244,3,"0-3",25.7532188841202,"Foregut",12,4,1
0.0867469879518072,6,0.0698795180722892,6,0.0168674698795181,6,"3-6",23.0579399141631,"Foregut",12,4,1
0.0408163265306122,9,0.0255102040816327,9,0.0153061224489796,9,"6-9",4.51287553648069,"Foregut",12,4,1
0.0628140703517588,12,0.0226130653266332,12,0.0402010050251256,12,"9-12",5.72961373390558,"Foregut",12,4,1
0.0606060606060606,24,0.0429292929292929,24,0.0176767676767677,24,"12-24",5.36480686695279,"Foregut",12,4,1
0.138888888888889,48,0.0162037037037037,48,0.122685185185185,48,"24-48",12.8175965665236,"Foregut",12,4,1
0.0963302752293578,72,0.0711009174311927,72,0.0252293577981651,72,"48-72",12.8583690987124,"Foregut",12,4,1
0.08,0,0.07,0,0.01,0,"-1-0",17.0987124463519,"Foregut",12,4,2
0.0658227848101266,3,0.00759493670886076,3,0.0582278481012658,3,"0-3",16.931330472103,"Foregut",12,4,2
0.0761670761670762,6,0.0393120393120393,6,0.0368550368550369,6,"3-6",6.63733905579399,"Foregut",12,4,2
0.0625,9,0.04,9,0.0225,9,"6-9",8.54721030042919,"Foregut",12,4,2
0.06265664160401,12,0.025062656641604,12,0.037593984962406,12,"9-12",5.9656652360515,"Foregut",12,4,2
0.0917874396135266,24,0.0314009661835749,24,0.0603864734299517,24,"12-24",7.48068669527897,"Foregut",12,4,2
0.0693069306930693,48,0.0618811881188119,48,0.00742574257425743,48,"24-48",17.225321888412,"Foregut",12,4,2
0.0365535248041775,72,0.0261096605744125,72,0.010443864229765,72,"48-72",14.6030042918455,"Foregut",12,4,2
0.0414507772020725,0,0.0284974093264249,0,0.0129533678756477,0,"-1-0",10.4206008583691,"Foregut",12,4,3
0.0362694300518135,3,0.0077720207253886,3,0.0284974093264249,3,"0-3",4.5107296137339,"Foregut",12,4,3
0.0924574209245742,6,0.024330900243309,6,0.0681265206812652,6,"3-6",14.0515021459227,"Foregut",12,4,3
0.091358024691358,9,0.0814814814814815,9,0.00987654320987654,9,"6-9",18.519313304721,"Foregut",12,4,3
0.0586734693877551,12,0.0076530612244898,12,0.0510204081632653,12,"9-12",18.3648068669528,"Foregut",12,4,3
0.0966183574879227,24,0.036231884057971,24,0.0603864734299517,24,"12-24",18.0171673819742,"Foregut",12,4,3
0.0742574257425743,48,0.0618811881188119,48,0.0123762376237624,48,"24-48",17.9678111587983,"Foregut",12,4,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",12,4,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",12,4,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",12,4,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",12,4,4
0.0261096605744125,9,0.0182767624020888,9,0.00783289817232376,9,"6-9",4.29828326180257,"Foregut",12,4,4
0.0632911392405063,12,0.0151898734177215,12,0.0481012658227848,12,"9-12",6.00214592274678,"Foregut",12,4,4
0.0717821782178218,24,0.0346534653465347,24,0.0371287128712871,24,"12-24",5.9549356223176,"Foregut",12,4,4
0.0723192019950125,48,0.0448877805486284,48,0.027431421446384,48,"24-48",5.60944206008584,"Foregut",12,4,4
0.0338541666666667,72,0.03125,72,0.00260416666666667,72,"48-72",10.4442060085837,"Foregut",12,4,4
0.0804878048780488,0,0.0439024390243902,0,0.0365853658536585,0,"-1-0",11,"Foregut",12,4,5
0.0609137055837563,3,0.0558375634517767,3,0.0050761421319797,3,"0-3",6.54077253218884,"Foregut",12,4,5
0.0843672456575682,6,0.00744416873449132,6,0.0769230769230769,6,"3-6",11.4678111587983,"Foregut",12,4,5
0.1270207852194,9,0.0508083140877598,9,0.0762124711316397,9,"6-9",11.8969957081545,"Foregut",12,4,5
0.058252427184466,12,0.0558252427184466,12,0.00242718446601942,12,"9-12",6.3412017167382,"Foregut",12,4,5
0.0609137055837563,24,0.0482233502538071,24,0.0126903553299492,24,"12-24",6.37339055793991,"Foregut",12,4,5
0.122641509433962,48,0.00707547169811321,48,0.115566037735849,48,"24-48",10.3111587982833,"Foregut",12,4,5
0.0921985815602837,72,0.0874704491725768,72,0.00472813238770686,72,"48-72",8.48497854077253,"Foregut",12,4,5
0.0921658986175115,0,0.0737327188940092,0,0.0184331797235023,0,"-1-0",8.71030042918455,"Foregut",12,4,6
0.0769230769230769,3,0.0744416873449131,3,0.00248138957816377,3,"0-3",6.12017167381974,"Foregut",12,4,6
0.0412371134020619,6,0.00257731958762887,6,0.038659793814433,6,"3-6",6.96137339055794,"Foregut",12,4,6
0.0488431876606684,9,0.0437017994858612,9,0.0051413881748072,9,"6-9",12.9914163090129,"Foregut",12,4,6
0.0487179487179487,12,0.00256410256410256,12,0.0461538461538462,12,"9-12",11.3111587982833,"Foregut",12,4,6
0.0761670761670762,24,0.0319410319410319,24,0.0442260442260442,24,"12-24",6.04721030042918,"Foregut",12,4,6
0.0298507462686567,48,0.0099502487562189,48,0.0199004975124378,48,"24-48",4.87124463519313,"Foregut",12,4,6
0.0763546798029557,72,0.0566502463054187,72,0.0197044334975369,72,"48-72",14.9592274678112,"Foregut",12,4,6
0.0317460317460317,0,0.0264550264550265,0,0.00529100529100529,0,"-1-0",10.5042918454936,"Foregut",12,5,1
0.107317073170732,3,0.0048780487804878,3,0.102439024390244,3,"0-3",25.7532188841202,"Foregut",12,5,1
0.0867469879518072,6,0.0698795180722892,6,0.0168674698795181,6,"3-6",23.0579399141631,"Foregut",12,5,1
0.0408163265306122,9,0.0255102040816327,9,0.0153061224489796,9,"6-9",4.51287553648069,"Foregut",12,5,1
0.0207792207792208,12,0.012987012987013,12,0.00779220779220779,12,"9-12",10.6137339055794,"Foregut",12,5,1
0.0182767624020888,24,0.010443864229765,24,0.00783289817232376,24,"12-24",10.4978540772532,"Foregut",12,5,1
0.138888888888889,48,0.0162037037037037,48,0.122685185185185,48,"24-48",12.8175965665236,"Foregut",12,5,1
0.0963302752293578,72,0.0711009174311927,72,0.0252293577981651,72,"48-72",12.8583690987124,"Foregut",12,5,1
0.08,0,0.07,0,0.01,0,"-1-0",17.0987124463519,"Foregut",12,5,2
0.0658227848101266,3,0.00759493670886076,3,0.0582278481012658,3,"0-3",16.931330472103,"Foregut",12,5,2
0.0761670761670762,6,0.0393120393120393,6,0.0368550368550369,6,"3-6",6.63733905579399,"Foregut",12,5,2
0.0625,9,0.04,9,0.0225,9,"6-9",8.54721030042919,"Foregut",12,5,2
0.0207253886010363,12,0.0155440414507772,12,0.00518134715025907,12,"9-12",10.4098712446352,"Foregut",12,5,2
0.0620347394540943,24,0.00496277915632754,24,0.0570719602977667,24,"12-24",12.274678111588,"Foregut",12,5,2
0.0693069306930693,48,0.0618811881188119,48,0.00742574257425743,48,"24-48",17.225321888412,"Foregut",12,5,2
0.0365535248041775,72,0.0261096605744125,72,0.010443864229765,72,"48-72",14.6030042918455,"Foregut",12,5,2
0.0414507772020725,0,0.0284974093264249,0,0.0129533678756477,0,"-1-0",10.4206008583691,"Foregut",12,5,3
0.0362694300518135,3,0.0077720207253886,3,0.0284974093264249,3,"0-3",4.5107296137339,"Foregut",12,5,3
0.0924574209245742,6,0.024330900243309,6,0.0681265206812652,6,"3-6",14.0515021459227,"Foregut",12,5,3
0.091358024691358,9,0.0814814814814815,9,0.00987654320987654,9,"6-9",18.519313304721,"Foregut",12,5,3
0.0365535248041775,12,0.00783289817232376,12,0.0287206266318538,12,"9-12",11.255364806867,"Foregut",12,5,3
0.0669975186104218,24,0.00992555831265509,24,0.0570719602977667,24,"12-24",13.3111587982833,"Foregut",12,5,3
0.0742574257425743,48,0.0618811881188119,48,0.0123762376237624,48,"24-48",17.9678111587983,"Foregut",12,5,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",12,5,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",12,5,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",12,5,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",12,5,4
0.0261096605744125,9,0.0182767624020888,9,0.00783289817232376,9,"6-9",4.29828326180257,"Foregut",12,5,4
0.0209424083769634,12,0.00523560209424084,12,0.0157068062827225,12,"9-12",10.3304721030043,"Foregut",12,5,4
0.0506329113924051,24,0.0126582278481013,24,0.0379746835443038,24,"12-24",12.549356223176,"Foregut",12,5,4
0.0723192019950125,48,0.0448877805486284,48,0.027431421446384,48,"24-48",5.60944206008584,"Foregut",12,5,4
0.0338541666666667,72,0.03125,72,0.00260416666666667,72,"48-72",10.4442060085837,"Foregut",12,5,4
0.0804878048780488,0,0.0439024390243902,0,0.0365853658536585,0,"-1-0",11,"Foregut",12,5,5
0.0609137055837563,3,0.0558375634517767,3,0.0050761421319797,3,"0-3",6.54077253218884,"Foregut",12,5,5
0.0843672456575682,6,0.00744416873449132,6,0.0769230769230769,6,"3-6",11.4678111587983,"Foregut",12,5,5
0.1270207852194,9,0.0508083140877598,9,0.0762124711316397,9,"6-9",11.8969957081545,"Foregut",12,5,5
0.0939759036144578,12,0.0843373493975904,12,0.00963855421686747,12,"9-12",14.0343347639485,"Foregut",12,5,5
0.0287206266318538,24,0.02088772845953,24,0.00783289817232376,24,"12-24",11.7854077253219,"Foregut",12,5,5
0.122641509433962,48,0.00707547169811321,48,0.115566037735849,48,"24-48",10.3111587982833,"Foregut",12,5,5
0.0921985815602837,72,0.0874704491725768,72,0.00472813238770686,72,"48-72",8.48497854077253,"Foregut",12,5,5
0.0921658986175115,0,0.0737327188940092,0,0.0184331797235023,0,"-1-0",8.71030042918455,"Foregut",12,5,6
0.0769230769230769,3,0.0744416873449131,3,0.00248138957816377,3,"0-3",6.12017167381974,"Foregut",12,5,6
0.0412371134020619,6,0.00257731958762887,6,0.038659793814433,6,"3-6",6.96137339055794,"Foregut",12,5,6
0.0488431876606684,9,0.0437017994858612,9,0.0051413881748072,9,"6-9",12.9914163090129,"Foregut",12,5,6
0.031413612565445,12,0.00523560209424084,12,0.0261780104712042,12,"9-12",6.19527896995708,"Foregut",12,5,6
0.040506329113924,24,0.00253164556962025,24,0.0379746835443038,24,"12-24",10.9141630901288,"Foregut",12,5,6
0.0298507462686567,48,0.0099502487562189,48,0.0199004975124378,48,"24-48",4.87124463519313,"Foregut",12,5,6
0.0763546798029557,72,0.0566502463054187,72,0.0197044334975369,72,"48-72",14.9592274678112,"Foregut",12,5,6
0.0317460317460317,0,0.0264550264550265,0,0.00529100529100529,0,"-1-0",10.5042918454936,"Foregut",12,6,1
0.107317073170732,3,0.0048780487804878,3,0.102439024390244,3,"0-3",25.7532188841202,"Foregut",12,6,1
0.0867469879518072,6,0.0698795180722892,6,0.0168674698795181,6,"3-6",23.0579399141631,"Foregut",12,6,1
0.0408163265306122,9,0.0255102040816327,9,0.0153061224489796,9,"6-9",4.51287553648069,"Foregut",12,6,1
0.02088772845953,12,0.0182767624020888,12,0.00261096605744125,12,"9-12",7.46995708154507,"Foregut",12,6,1
0.0131578947368421,24,0.00263157894736842,24,0.0105263157894737,24,"12-24",6.68884120171674,"Foregut",12,6,1
0.138888888888889,48,0.0162037037037037,48,0.122685185185185,48,"24-48",12.8175965665236,"Foregut",12,6,1
0.0963302752293578,72,0.0711009174311927,72,0.0252293577981651,72,"48-72",12.8583690987124,"Foregut",12,6,1
0.08,0,0.07,0,0.01,0,"-1-0",17.0987124463519,"Foregut",12,6,2
0.0658227848101266,3,0.00759493670886076,3,0.0582278481012658,3,"0-3",16.931330472103,"Foregut",12,6,2
0.0761670761670762,6,0.0393120393120393,6,0.0368550368550369,6,"3-6",6.63733905579399,"Foregut",12,6,2
0.0625,9,0.04,9,0.0225,9,"6-9",8.54721030042919,"Foregut",12,6,2
0.0208333333333333,12,0.0208333333333333,12,0,12,"9-12",6.38841201716738,"Foregut",12,6,2
0.0719602977667494,24,0.00496277915632754,24,0.0669975186104218,24,"12-24",9.2832618025751,"Foregut",12,6,2
0.0693069306930693,48,0.0618811881188119,48,0.00742574257425743,48,"24-48",17.225321888412,"Foregut",12,6,2
0.0365535248041775,72,0.0261096605744125,72,0.010443864229765,72,"48-72",14.6030042918455,"Foregut",12,6,2
0.0414507772020725,0,0.0284974093264249,0,0.0129533678756477,0,"-1-0",10.4206008583691,"Foregut",12,6,3
0.0362694300518135,3,0.0077720207253886,3,0.0284974093264249,3,"0-3",4.5107296137339,"Foregut",12,6,3
0.0924574209245742,6,0.024330900243309,6,0.0681265206812652,6,"3-6",14.0515021459227,"Foregut",12,6,3
0.091358024691358,9,0.0814814814814815,9,0.00987654320987654,9,"6-9",18.519313304721,"Foregut",12,6,3
0.036745406824147,12,0.0131233595800525,12,0.0236220472440945,12,"9-12",14.6673819742489,"Foregut",12,6,3
0.0673316708229426,24,0.00498753117206983,24,0.0623441396508728,24,"12-24",15.1909871244635,"Foregut",12,6,3
0.0742574257425743,48,0.0618811881188119,48,0.0123762376237624,48,"24-48",17.9678111587983,"Foregut",12,6,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",12,6,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",12,6,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",12,6,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",12,6,4
0.0261096605744125,9,0.0182767624020888,9,0.00783289817232376,9,"6-9",4.29828326180257,"Foregut",12,6,4
0.0158311345646438,12,0.0079155672823219,12,0.0079155672823219,12,"9-12",5.41630901287554,"Foregut",12,6,4
0.0508905852417303,24,0.00763358778625954,24,0.0432569974554707,24,"12-24",9.5343347639485,"Foregut",12,6,4
0.0723192019950125,48,0.0448877805486284,48,0.027431421446384,48,"24-48",5.60944206008584,"Foregut",12,6,4
0.0338541666666667,72,0.03125,72,0.00260416666666667,72,"48-72",10.4442060085837,"Foregut",12,6,4
0.0804878048780488,0,0.0439024390243902,0,0.0365853658536585,0,"-1-0",11,"Foregut",12,6,5
0.0609137055837563,3,0.0558375634517767,3,0.0050761421319797,3,"0-3",6.54077253218884,"Foregut",12,6,5
0.0843672456575682,6,0.00744416873449132,6,0.0769230769230769,6,"3-6",11.4678111587983,"Foregut",12,6,5
0.1270207852194,9,0.0508083140877598,9,0.0762124711316397,9,"6-9",11.8969957081545,"Foregut",12,6,5
0.0990338164251208,12,0.0917874396135266,12,0.0072463768115942,12,"9-12",10.5300429184549,"Foregut",12,6,5
0.0236842105263158,24,0.0131578947368421,24,0.0105263157894737,24,"12-24",7.08154506437768,"Foregut",12,6,5
0.122641509433962,48,0.00707547169811321,48,0.115566037735849,48,"24-48",10.3111587982833,"Foregut",12,6,5
0.0921985815602837,72,0.0874704491725768,72,0.00472813238770686,72,"48-72",8.48497854077253,"Foregut",12,6,5
0.0921658986175115,0,0.0737327188940092,0,0.0184331797235023,0,"-1-0",8.71030042918455,"Foregut",12,6,6
0.0769230769230769,3,0.0744416873449131,3,0.00248138957816377,3,"0-3",6.12017167381974,"Foregut",12,6,6
0.0412371134020619,6,0.00257731958762887,6,0.038659793814433,6,"3-6",6.96137339055794,"Foregut",12,6,6
0.0488431876606684,9,0.0437017994858612,9,0.0051413881748072,9,"6-9",12.9914163090129,"Foregut",12,6,6
0.0315789473684211,12,0.0105263157894737,12,0.0210526315789474,12,"9-12",6.90343347639485,"Foregut",12,6,6
0.0456852791878173,24,0,24,0.0456852791878173,24,"12-24",7.01716738197425,"Foregut",12,6,6
0.0298507462686567,48,0.0099502487562189,48,0.0199004975124378,48,"24-48",4.87124463519313,"Foregut",12,6,6
0.0763546798029557,72,0.0566502463054187,72,0.0197044334975369,72,"48-72",14.9592274678112,"Foregut",12,6,6
0.0317460317460317,0,0.0264550264550265,0,0.00529100529100529,0,"-1-0",10.5042918454936,"Foregut",24,1,1
0.107317073170732,3,0.0048780487804878,3,0.102439024390244,3,"0-3",25.7532188841202,"Foregut",24,1,1
0.0867469879518072,6,0.0698795180722892,6,0.0168674698795181,6,"3-6",23.0579399141631,"Foregut",24,1,1
0.0408163265306122,9,0.0255102040816327,9,0.0153061224489796,9,"6-9",4.51287553648069,"Foregut",24,1,1
0.0335917312661499,12,0.020671834625323,12,0.0129198966408269,12,"9-12",3.41201716738197,"Foregut",24,1,1
0.0260416666666667,24,0.0130208333333333,24,0.0130208333333333,24,"12-24",2.37768240343348,"Foregut",24,1,1
0.138888888888889,48,0.0162037037037037,48,0.122685185185185,48,"24-48",12.8175965665236,"Foregut",24,1,1
0.0963302752293578,72,0.0711009174311927,72,0.0252293577981651,72,"48-72",12.8583690987124,"Foregut",24,1,1
0.08,0,0.07,0,0.01,0,"-1-0",17.0987124463519,"Foregut",24,1,2
0.0658227848101266,3,0.00759493670886076,3,0.0582278481012658,3,"0-3",16.931330472103,"Foregut",24,1,2
0.0761670761670762,6,0.0393120393120393,6,0.0368550368550369,6,"3-6",6.63733905579399,"Foregut",24,1,2
0.0625,9,0.04,9,0.0225,9,"6-9",8.54721030042919,"Foregut",24,1,2
0.025974025974026,12,0.0233766233766234,12,0.0025974025974026,12,"9-12",4.82403433476395,"Foregut",24,1,2
0.0235602094240838,24,0.00785340314136126,24,0.0157068062827225,24,"12-24",3.28540772532189,"Foregut",24,1,2
0.0311688311688312,48,0.0155844155844156,48,0.0155844155844156,48,"24-48",14.1244635193133,"Foregut",24,1,2
0.0365535248041775,72,0.0261096605744125,72,0.010443864229765,72,"48-72",14.6030042918455,"Foregut",24,1,2
0.0414507772020725,0,0.0284974093264249,0,0.0129533678756477,0,"-1-0",10.4206008583691,"Foregut",24,1,3
0.0362694300518135,3,0.0077720207253886,3,0.0284974093264249,3,"0-3",4.5107296137339,"Foregut",24,1,3
0.0924574209245742,6,0.024330900243309,6,0.0681265206812652,6,"3-6",14.0515021459227,"Foregut",24,1,3
0.091358024691358,9,0.0814814814814815,9,0.00987654320987654,9,"6-9",18.519313304721,"Foregut",24,1,3
0.0264550264550265,12,0.0105820105820106,12,0.0158730158730159,12,"9-12",16.7167381974249,"Foregut",24,1,3
0.0236220472440945,24,0.005249343832021,24,0.0183727034120735,24,"12-24",11.5987124463519,"Foregut",24,1,3
0.02088772845953,48,0.010443864229765,48,0.010443864229765,48,"24-48",6.10729613733905,"Foregut",24,1,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",24,1,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",24,1,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",24,1,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",24,1,4
0.0261096605744125,9,0.0182767624020888,9,0.00783289817232376,9,"6-9",4.29828326180257,"Foregut",24,1,4
0.0632911392405063,12,0.0151898734177215,12,0.0481012658227848,12,"9-12",6.00214592274678,"Foregut",24,1,4
0.0606060606060606,24,0.0429292929292929,24,0.0176767676767677,24,"12-24",5.36480686695279,"Foregut",24,1,4
0.0461538461538462,48,0.0179487179487179,48,0.0282051282051282,48,"24-48",3.91630901287554,"Foregut",24,1,4
0.0338541666666667,72,0.03125,72,0.00260416666666667,72,"48-72",10.4442060085837,"Foregut",24,1,4
0.0804878048780488,0,0.0439024390243902,0,0.0365853658536585,0,"-1-0",11,"Foregut",24,1,5
0.0609137055837563,3,0.0558375634517767,3,0.0050761421319797,3,"0-3",6.54077253218884,"Foregut",24,1,5
0.0843672456575682,6,0.00744416873449132,6,0.0769230769230769,6,"3-6",11.4678111587983,"Foregut",24,1,5
0.1270207852194,9,0.0508083140877598,9,0.0762124711316397,9,"6-9",11.8969957081545,"Foregut",24,1,5
0.0939759036144578,12,0.0843373493975904,12,0.00963855421686747,12,"9-12",14.0343347639485,"Foregut",24,1,5
0.0182767624020888,24,0.010443864229765,24,0.00783289817232376,24,"12-24",10.4978540772532,"Foregut",24,1,5
0.108747044917258,48,0.00472813238770686,48,0.104018912529551,48,"24-48",9.20600858369099,"Foregut",24,1,5
0.0921985815602837,72,0.0874704491725768,72,0.00472813238770686,72,"48-72",8.48497854077253,"Foregut",24,1,5
0.0921658986175115,0,0.0737327188940092,0,0.0184331797235023,0,"-1-0",8.71030042918455,"Foregut",24,1,6
0.0769230769230769,3,0.0744416873449131,3,0.00248138957816377,3,"0-3",6.12017167381974,"Foregut",24,1,6
0.0412371134020619,6,0.00257731958762887,6,0.038659793814433,6,"3-6",6.96137339055794,"Foregut",24,1,6
0.0488431876606684,9,0.0437017994858612,9,0.0051413881748072,9,"6-9",12.9914163090129,"Foregut",24,1,6
0.0315789473684211,12,0.0105263157894737,12,0.0210526315789474,12,"9-12",6.90343347639485,"Foregut",24,1,6
0.0131578947368421,24,0.00263157894736842,24,0.0105263157894737,24,"12-24",6.68884120171674,"Foregut",24,1,6
0.0671641791044776,48,0.0099502487562189,48,0.0572139303482587,48,"24-48",7.14592274678112,"Foregut",24,1,6
0.0763546798029557,72,0.0566502463054187,72,0.0197044334975369,72,"48-72",14.9592274678112,"Foregut",24,1,6
0.0317460317460317,0,0.0264550264550265,0,0.00529100529100529,0,"-1-0",10.5042918454936,"Foregut",24,2,1
0.107317073170732,3,0.0048780487804878,3,0.102439024390244,3,"0-3",25.7532188841202,"Foregut",24,2,1
0.0867469879518072,6,0.0698795180722892,6,0.0168674698795181,6,"3-6",23.0579399141631,"Foregut",24,2,1
0.0408163265306122,9,0.0255102040816327,9,0.0153061224489796,9,"6-9",4.51287553648069,"Foregut",24,2,1
0.0335917312661499,12,0.020671834625323,12,0.0129198966408269,12,"9-12",3.41201716738197,"Foregut",24,2,1
0.0740740740740741,24,0.00987654320987654,24,0.0641975308641975,24,"12-24",8.13304721030043,"Foregut",24,2,1
0.101149425287356,48,0.0229885057471264,48,0.0781609195402299,48,"24-48",12.1244635193133,"Foregut",24,2,1
0.0963302752293578,72,0.0711009174311927,72,0.0252293577981651,72,"48-72",12.8583690987124,"Foregut",24,2,1
0.08,0,0.07,0,0.01,0,"-1-0",17.0987124463519,"Foregut",24,2,2
0.0658227848101266,3,0.00759493670886076,3,0.0582278481012658,3,"0-3",16.931330472103,"Foregut",24,2,2
0.0761670761670762,6,0.0393120393120393,6,0.0368550368550369,6,"3-6",6.63733905579399,"Foregut",24,2,2
0.0625,9,0.04,9,0.0225,9,"6-9",8.54721030042919,"Foregut",24,2,2
0.025974025974026,12,0.0233766233766234,12,0.0025974025974026,12,"9-12",4.82403433476395,"Foregut",24,2,2
0.0671641791044776,24,0.00248756218905473,24,0.0646766169154229,24,"12-24",7.27467811158798,"Foregut",24,2,2
0.0693069306930693,48,0.0618811881188119,48,0.00742574257425743,48,"24-48",17.225321888412,"Foregut",24,2,2
0.0365535248041775,72,0.0261096605744125,72,0.010443864229765,72,"48-72",14.6030042918455,"Foregut",24,2,2
0.0414507772020725,0,0.0284974093264249,0,0.0129533678756477,0,"-1-0",10.4206008583691,"Foregut",24,2,3
0.0362694300518135,3,0.0077720207253886,3,0.0284974093264249,3,"0-3",4.5107296137339,"Foregut",24,2,3
0.0924574209245742,6,0.024330900243309,6,0.0681265206812652,6,"3-6",14.0515021459227,"Foregut",24,2,3
0.091358024691358,9,0.0814814814814815,9,0.00987654320987654,9,"6-9",18.519313304721,"Foregut",24,2,3
0.0264550264550265,12,0.0105820105820106,12,0.0158730158730159,12,"9-12",16.7167381974249,"Foregut",24,2,3
0.0769230769230769,24,0.00496277915632754,24,0.0719602977667494,24,"12-24",14.4978540772532,"Foregut",24,2,3
0.0693069306930693,48,0.0618811881188119,48,0.00742574257425743,48,"24-48",9.32188841201717,"Foregut",24,2,3
0.0284237726098191,72,0.00775193798449612,72,0.020671834625323,72,"48-72",16.6952789699571,"Foregut",24,2,3
0.0463917525773196,0,0.0335051546391753,0,0.0128865979381443,0,"-1-0",20.8412017167382,"Foregut",24,2,4
0.0158730158730159,3,0.00793650793650794,3,0.00793650793650794,3,"0-3",2.19098712446352,"Foregut",24,2,4
0.0183727034120735,6,0.0026246719160105,6,0.015748031496063,6,"3-6",3.12660944206009,"Foregut",24,2,4
