"interval","distance","subplot","tissue"
4,337560.604116161,"4","Midgut"
4,1048225.04224368,"4","Midgut"
4,2908001.75065431,"4","Midgut"
4,2049135.64372239,"4","Midgut"
5,833218.638897443,"4","Midgut"
5,1057861.25004863,"4","Midgut"
5,2966268.09691585,"4","Midgut"
5,1762287.94331419,"4","Midgut"
6,1206134.18578859,"4","Midgut"
6,2890666.88458608,"4","Midgut"
6,1821704.24768062,"4","Midgut"
7,2700642.5554486,"4","Midgut"
7,1733592.60931437,"4","Midgut"
8,1602291.8984141,"4","Midgut"
1,514391.744426434,"5","Midgut"
1,62175.890656982,"5","Midgut"
1,697789.130067601,"5","Midgut"
1,1009155.36916699,"5","Midgut"
1,435946.579614795,"5","Midgut"
1,928128.573127696,"5","Midgut"
1,746993.778540038,"5","Midgut"
1,3575888.66634265,"5","Midgut"
2,548976.112172322,"5","Midgut"
2,743973.272610697,"5","Midgut"
2,338506.179722019,"5","Midgut"
2,593600.740893557,"5","Midgut"
2,1186090.19136562,"5","Midgut"
2,1527126.07361022,"5","Midgut"
2,2950515.37494664,"5","Midgut"
3,1150061.65346363,"5","Midgut"
3,304040.713674326,"5","Midgut"
3,125716.051838349,"5","Midgut"
3,699815.985623768,"5","Midgut"
3,1848931.6512305,"5","Midgut"
3,2469874.15134594,"5","Midgut"
4,272560.874754486,"5","Midgut"
4,186074.763035529,"5","Midgut"
4,1025495.44042256,"5","Midgut"
4,1088106.56655916,"5","Midgut"
4,2067660.63779011,"5","Midgut"
5,633493.363829098,"5","Midgut"
5,1067926.2573769,"5","Midgut"
5,1632602.47147828,"5","Midgut"
5,3028940.79174962,"5","Midgut"
6,1228180.1449857,"5","Midgut"
6,1675945.05109823,"5","Midgut"
6,2384540.41462418,"5","Midgut"
7,1916353.99702805,"5","Midgut"
7,2349072.08573437,"5","Midgut"
8,1982802.11151901,"5","Midgut"
1,2285768.99852739,"6","Midgut"
1,174946.99909839,"6","Midgut"
1,248162.419919422,"6","Midgut"
1,42836.3083932502,"6","Midgut"
1,731445.161009421,"6","Midgut"
1,1501597.96704609,"6","Midgut"
1,3372246.60988251,"6","Midgut"
1,1500820.85916403,"6","Midgut"
2,2305238.66298363,"6","Midgut"
2,200490.638889901,"6","Midgut"
2,284308.626747351,"6","Midgut"
2,706178.887977936,"6","Midgut"
2,962891.331152553,"6","Midgut"
2,2335075.63428918,"6","Midgut"
2,2599128.44544874,"6","Midgut"
3,2324295.1737166,"6","Midgut"
3,219376.475592492,"6","Midgut"
3,531139.248887111,"6","Midgut"
3,973751.548127893,"6","Midgut"
3,2939128.05742668,"6","Midgut"
3,1726543.73643706,"6","Midgut"
4,2310699.52407541,"6","Midgut"
4,554806.351254984,"6","Midgut"
4,1044140.431956,"6","Midgut"
4,2908814.48901183,"6","Midgut"
4,2242425.25562526,"6","Midgut"
5,2405895.39850579,"6","Midgut"
5,1078058.86226076,"6","Midgut"
5,2678301.43917412,"6","Midgut"
5,2221262.49018218,"6","Midgut"
6,1929936.46131245,"6","Midgut"
6,2739735.30851323,"6","Midgut"
6,2025206.13339347,"6","Midgut"
7,3472439.1679916,"6","Midgut"
7,2052573.16224005,"6","Midgut"
8,2621462.22852639,"6","Midgut"
1,844050.278682788,"1","Midgut"
1,233809.146909369,"1","Midgut"
1,959324.361559839,"1","Midgut"
1,839488.040238251,"1","Midgut"
1,208421.544004553,"1","Midgut"
1,249050.091729557,"1","Midgut"
1,2442846.34873995,"1","Midgut"
1,394781.053741174,"1","Midgut"
2,770818.781189305,"1","Midgut"
2,831194.672935417,"1","Midgut"
2,162049.853463808,"1","Midgut"
2,658958.917517765,"1","Midgut"
2,187825.404627598,"1","Midgut"
2,2311727.61373532,"1","Midgut"
2,2815921.84118137,"1","Midgut"
3,815171.031764865,"1","Midgut"
3,131284.941598862,"1","Midgut"
3,357292.534854028,"1","Midgut"
3,766180.596060298,"1","Midgut"
3,2502029.04512094,"1","Midgut"
3,2682966.19062094,"1","Midgut"
4,772686.147103799,"1","Midgut"
4,212255.948708115,"1","Midgut"
4,239744.998916685,"1","Midgut"
4,1842563.87590248,"1","Midgut"
4,2875308.61706194,"1","Midgut"
5,762306.727361973,"1","Midgut"
5,269969.78904319,"1","Midgut"
5,2636282.64090424,"1","Midgut"
5,2194351.84909543,"1","Midgut"
6,613462.793949784,"1","Midgut"
6,2514750.36959476,"1","Midgut"
6,3010667.53657522,"1","Midgut"
7,2354468.13401199,"1","Midgut"
7,2882981.68137828,"1","Midgut"
8,2716401.01667981,"1","Midgut"
1,668535.227498304,"2","Midgut"
1,229716.268280202,"2","Midgut"
1,185579.434253432,"2","Midgut"
1,65335.7366994864,"2","Midgut"
1,137625.845856233,"2","Midgut"
1,5449269.39517223,"2","Midgut"
1,3313647.38824673,"2","Midgut"
1,1044291.42282448,"2","Midgut"
2,444609.287549351,"2","Midgut"
2,47823.2237894704,"2","Midgut"
2,159785.692877265,"2","Midgut"
2,169783.527799102,"2","Midgut"
2,5566579.67868599,"2","Midgut"
2,2352098.98003907,"2","Midgut"
2,2499386.76170778,"2","Midgut"
3,621800.771831384,"2","Midgut"
3,94569.1430720642,"2","Midgut"
3,41026.2411953766,"2","Midgut"
3,5602739.02633066,"2","Midgut"
3,2468405.83236854,"2","Midgut"
3,3336180.88522606,"2","Midgut"
4,593249.395956783,"2","Midgut"
4,214367.522756095,"2","Midgut"
4,5427227.00726546,"2","Midgut"
4,2508331.00086725,"2","Midgut"
4,3459450.87457018,"2","Midgut"
5,459498.589563254,"2","Midgut"
5,5642195.61091165,"2","Midgut"
5,2331720.86790821,"2","Midgut"
5,3494298.16954144,"2","Midgut"
6,5059775.84715448,"2","Midgut"
6,2548639.26029438,"2","Midgut"
6,3314072.09963404,"2","Midgut"
7,1958753.92111586,"2","Midgut"
7,3536222.23561315,"2","Midgut"
8,2919344.77965345,"2","Midgut"
1,1526598.03161888,"3","Midgut"
1,123052.989396514,"3","Midgut"
1,32854.715562899,"3","Midgut"
1,4059215.2111022,"3","Midgut"
1,3878514.32758983,"3","Midgut"
1,2728958.9429816,"3","Midgut"
1,4799277.0958218,"3","Midgut"
1,1357922.01706178,"3","Midgut"
2,1640918.98526046,"3","Midgut"
2,149578.221357895,"3","Midgut"
2,4044223.61443819,"3","Midgut"
2,238855.928176083,"3","Midgut"
2,6067235.54873631,"3","Midgut"
2,2204268.08948223,"3","Midgut"
2,5929100.37125925,"3","Midgut"
3,1659559.51871215,"3","Midgut"
3,3950126.63613651,"3","Midgut"
3,233853.479473587,"3","Midgut"
3,2579219.25076424,"3","Midgut"
3,2377823.39581754,"3","Midgut"
3,3420421.34087271,"3","Midgut"
4,2876523.04379767,"3","Midgut"
4,221482.954311955,"3","Midgut"
4,2600972.06551429,"3","Midgut"
4,2409700.79920123,"3","Midgut"
4,2148517.12788158,"3","Midgut"
5,1521509.35908957,"3","Midgut"
5,2704445.60931618,"3","Midgut"
5,2389962.22376025,"3","Midgut"
5,3610983.56659555,"3","Midgut"
6,4138983.08853393,"3","Midgut"
6,2294133.30987742,"3","Midgut"
6,3590519.42085686,"3","Midgut"
7,1296363.3882893,"3","Midgut"
7,3492389.29852252,"3","Midgut"
8,2352164.38597942,"3","Midgut"
1,690587.111495124,"4","Midgut"
1,158287.304105565,"4","Midgut"
1,113256.884624711,"4","Midgut"
1,293442.443315237,"4","Midgut"
1,47438.3118107083,"4","Midgut"
1,212461.877297496,"4","Midgut"
1,2713785.93228823,"4","Midgut"
1,515807.137415454,"4","Midgut"
2,656676.140445307,"4","Midgut"
2,81306.8738756442,"4","Midgut"
2,239755.974348607,"4","Midgut"
2,305791.26031134,"4","Midgut"
2,249651.441674077,"4","Midgut"
2,2536706.6957889,"4","Midgut"
2,2226969.95772601,"4","Midgut"
3,693970.853763177,"4","Midgut"
3,335056.79604039,"4","Midgut"
3,250040.732161684,"4","Midgut"
3,501376.138180392,"4","Midgut"
3,2524872.84745671,"4","Midgut"
3,2057515.20564847,"4","Midgut"
4,834193.571627776,"4","Midgut"
4,337560.604116161,"4","Midgut"
4,440449.509970063,"4","Midgut"
4,2239544.96256989,"4","Midgut"
4,2049135.64372239,"4","Midgut"
5,833218.638897443,"4","Midgut"
5,514131.964318623,"4","Midgut"
5,2299581.97146245,"4","Midgut"
5,1762287.94331419,"4","Midgut"
6,945425.963174578,"4","Midgut"
6,2217365.17035538,"4","Midgut"
6,1821704.24768062,"4","Midgut"
7,2058164.84497372,"4","Midgut"
7,1733592.60931437,"4","Midgut"
8,1602291.8984141,"4","Midgut"
1,514391.744426434,"5","Midgut"
1,62175.890656982,"5","Midgut"
1,697789.130067601,"5","Midgut"
1,1009155.36916699,"5","Midgut"
1,435946.579614795,"5","Midgut"
1,54584.5052382857,"5","Midgut"
1,2505801.63181351,"5","Midgut"
1,209885.238446912,"5","Midgut"
2,548976.112172322,"5","Midgut"
2,743973.272610697,"5","Midgut"
2,338506.179722019,"5","Midgut"
2,593600.740893557,"5","Midgut"
2,452878.183706196,"5","Midgut"
2,2480356.02524127,"5","Midgut"
2,2494117.82046694,"5","Midgut"
3,1150061.65346363,"5","Midgut"
3,304040.713674326,"5","Midgut"
3,125716.051838349,"5","Midgut"
3,587656.517989997,"5","Midgut"
3,2081846.48850728,"5","Midgut"
3,2469874.15134594,"5","Midgut"
4,272560.874754486,"5","Midgut"
4,186074.763035529,"5","Midgut"
4,122028.112379824,"5","Midgut"
4,3035102.56468183,"5","Midgut"
4,2067660.63779011,"5","Midgut"
5,633493.363829098,"5","Midgut"
5,178460.692611255,"5","Midgut"
5,2397859.37395394,"5","Midgut"
5,3028940.79174962,"5","Midgut"
6,653157.102671392,"5","Midgut"
6,2363730.49383202,"5","Midgut"
6,2384540.41462418,"5","Midgut"
7,1988303.50195215,"5","Midgut"
7,2349072.08573437,"5","Midgut"
8,1982802.11151901,"5","Midgut"
1,2285768.99852739,"6","Midgut"
1,174946.99909839,"6","Midgut"
1,248162.419919422,"6","Midgut"
1,42836.3083932502,"6","Midgut"
1,731445.161009421,"6","Midgut"
1,1501597.96704609,"6","Midgut"
1,2942348.72612462,"6","Midgut"
1,1240443.4473959,"6","Midgut"
2,2305238.66298363,"6","Midgut"
2,200490.638889901,"6","Midgut"
2,284308.626747351,"6","Midgut"
2,706178.887977936,"6","Midgut"
2,962891.331152553,"6","Midgut"
2,1902037.05224487,"6","Midgut"
2,2599128.44544874,"6","Midgut"
3,2324295.1737166,"6","Midgut"
3,219376.475592492,"6","Midgut"
3,531139.248887111,"6","Midgut"
3,973751.548127893,"6","Midgut"
3,2498407.48103801,"6","Midgut"
3,1726543.73643706,"6","Midgut"
4,2310699.52407541,"6","Midgut"
4,554806.351254984,"6","Midgut"
4,1044140.431956,"6","Midgut"
4,2466471.6812338,"6","Midgut"
4,2242425.25562526,"6","Midgut"
5,2405895.39850579,"6","Midgut"
5,1078058.86226076,"6","Midgut"
5,2230941.138823,"6","Midgut"
5,2221262.49018218,"6","Midgut"
6,1929936.46131245,"6","Midgut"
6,2298638.86875805,"6","Midgut"
6,2025206.13339347,"6","Midgut"
7,3213012.93740774,"6","Midgut"
7,2052573.16224005,"6","Midgut"
8,2621462.22852639,"6","Midgut"
1,844050.278682788,"1","Midgut"
1,233809.146909369,"1","Midgut"
1,959324.361559839,"1","Midgut"
1,839488.040238251,"1","Midgut"
1,208421.544004553,"1","Midgut"
1,249050.091729557,"1","Midgut"
1,3205672.25408932,"1","Midgut"
1,610189.980741443,"1","Midgut"
2,770818.781189305,"1","Midgut"
2,831194.672935417,"1","Midgut"
2,162049.853463808,"1","Midgut"
2,658958.917517765,"1","Midgut"
2,187825.404627598,"1","Midgut"
2,3077077.35423707,"1","Midgut"
2,2815921.84118137,"1","Midgut"
3,815171.031764865,"1","Midgut"
3,131284.941598862,"1","Midgut"
3,357292.534854028,"1","Midgut"
3,766180.596060298,"1","Midgut"
3,3272954.19197255,"1","Midgut"
3,2682966.19062094,"1","Midgut"
4,772686.147103799,"1","Midgut"
4,212255.948708115,"1","Midgut"
4,239744.998916685,"1","Midgut"
4,2520730.03655794,"1","Midgut"
4,2875308.61706194,"1","Midgut"
5,762306.727361973,"1","Midgut"
5,269969.78904319,"1","Midgut"
5,3407856.48533523,"1","Midgut"
5,2194351.84909543,"1","Midgut"
6,613462.793949784,"1","Midgut"
6,3272857.7075797,"1","Midgut"
6,3010667.53657522,"1","Midgut"
7,3066259.85186975,"1","Midgut"
7,2882981.68137828,"1","Midgut"
8,2716401.01667981,"1","Midgut"
1,668535.227498304,"2","Midgut"
1,229716.268280202,"2","Midgut"
1,185579.434253432,"2","Midgut"
1,65335.7366994864,"2","Midgut"
1,137625.845856233,"2","Midgut"
1,5449269.39517223,"2","Midgut"
1,2737540.94737072,"2","Midgut"
1,449330.689912806,"2","Midgut"
2,444609.287549351,"2","Midgut"
2,47823.2237894704,"2","Midgut"
2,159785.692877265,"2","Midgut"
2,169783.527799102,"2","Midgut"
2,5566579.67868599,"2","Midgut"
2,3103947.39647697,"2","Midgut"
2,2499386.76170778,"2","Midgut"
3,621800.771831384,"2","Midgut"
3,94569.1430720642,"2","Midgut"
3,41026.2411953766,"2","Midgut"
3,5602739.02633066,"2","Midgut"
3,3231067.72733492,"2","Midgut"
3,3336180.88522606,"2","Midgut"
4,593249.395956783,"2","Midgut"
4,214367.522756095,"2","Midgut"
4,5427227.00726546,"2","Midgut"
4,3265923.6770034,"2","Midgut"
4,3459450.87457018,"2","Midgut"
5,459498.589563254,"2","Midgut"
5,5642195.61091165,"2","Midgut"
5,3083942.87897613,"2","Midgut"
5,3494298.16954144,"2","Midgut"
6,5059775.84715448,"2","Midgut"
6,3308774.78883068,"2","Midgut"
6,3314072.09963404,"2","Midgut"
7,2679878.81975644,"2","Midgut"
7,3536222.23561315,"2","Midgut"
8,2919344.77965345,"2","Midgut"
1,1526598.03161888,"3","Midgut"
1,123052.989396514,"3","Midgut"
1,32854.715562899,"3","Midgut"
1,4059215.2111022,"3","Midgut"
1,3878514.32758983,"3","Midgut"
1,2728958.9429816,"3","Midgut"
1,5611635.91087145,"3","Midgut"
1,830455.926510969,"3","Midgut"
2,1640918.98526046,"3","Midgut"
2,149578.221357895,"3","Midgut"
2,4044223.61443819,"3","Midgut"
2,238855.928176083,"3","Midgut"
2,6067235.54873631,"3","Midgut"
2,2989315.01455599,"3","Midgut"
2,5929100.37125925,"3","Midgut"
3,1659559.51871215,"3","Midgut"
3,3950126.63613651,"3","Midgut"
3,233853.479473587,"3","Midgut"
3,2579219.25076424,"3","Midgut"
3,2119786.94189131,"3","Midgut"
3,3420421.34087271,"3","Midgut"
4,2876523.04379767,"3","Midgut"
4,221482.954311955,"3","Midgut"
4,2600972.06551429,"3","Midgut"
4,3178740.68528529,"3","Midgut"
4,2148517.12788158,"3","Midgut"
5,1521509.35908957,"3","Midgut"
5,2704445.60931618,"3","Midgut"
5,3158614.62070306,"3","Midgut"
5,3610983.56659555,"3","Midgut"
6,4138983.08853393,"3","Midgut"
6,3053294.09362254,"3","Midgut"
6,3590519.42085686,"3","Midgut"
7,1740959.57905752,"3","Midgut"
7,3492389.29852252,"3","Midgut"
8,2352164.38597942,"3","Midgut"
1,690587.111495124,"4","Midgut"
1,158287.304105565,"4","Midgut"
1,113256.884624711,"4","Midgut"
1,293442.443315237,"4","Midgut"
1,47438.3118107083,"4","Midgut"
1,212461.877297496,"4","Midgut"
1,3487546.29574376,"4","Midgut"
1,1401591.00479202,"4","Midgut"
2,656676.140445307,"4","Midgut"
2,81306.8738756442,"4","Midgut"
2,239755.974348607,"4","Midgut"
2,305791.26031134,"4","Midgut"
2,249651.441674077,"4","Midgut"
2,3300939.71710611,"4","Midgut"
2,2226969.95772601,"4","Midgut"
3,693970.853763177,"4","Midgut"
3,335056.79604039,"4","Midgut"
3,250040.732161684,"4","Midgut"
3,501376.138180392,"4","Midgut"
3,3283436.35230662,"4","Midgut"
3,2057515.20564847,"4","Midgut"
4,834193.571627776,"4","Midgut"
4,337560.604116161,"4","Midgut"
4,440449.509970063,"4","Midgut"
4,3007556.95772053,"4","Midgut"
4,2049135.64372239,"4","Midgut"
5,833218.638897443,"4","Midgut"
5,514131.964318623,"4","Midgut"
5,3059776.35276865,"4","Midgut"
5,1762287.94331419,"4","Midgut"
6,945425.963174578,"4","Midgut"
6,2996556.9115093,"4","Midgut"
6,1821704.24768062,"4","Midgut"
7,2757223.49766855,"4","Midgut"
7,1733592.60931437,"4","Midgut"
8,1602291.8984141,"4","Midgut"
1,514391.744426434,"5","Midgut"
1,62175.890656982,"5","Midgut"
1,697789.130067601,"5","Midgut"
1,1009155.36916699,"5","Midgut"
1,435946.579614795,"5","Midgut"
1,54584.5052382857,"5","Midgut"
1,3273065.32147737,"5","Midgut"
1,973002.540746637,"5","Midgut"
2,548976.112172322,"5","Midgut"
2,743973.272610697,"5","Midgut"
2,338506.179722019,"5","Midgut"
2,593600.740893557,"5","Midgut"
2,452878.183706196,"5","Midgut"
2,3254109.21733135,"5","Midgut"
2,2494117.82046694,"5","Midgut"
3,1150061.65346363,"5","Midgut"
3,304040.713674326,"5","Midgut"
3,125716.051838349,"5","Midgut"
3,587656.517989997,"5","Midgut"
3,2834774.2866345,"5","Midgut"
3,2469874.15134594,"5","Midgut"
4,272560.874754486,"5","Midgut"
4,186074.763035529,"5","Midgut"
4,122028.112379824,"5","Midgut"
4,3819254.98567023,"5","Midgut"
4,2067660.63779011,"5","Midgut"
5,633493.363829098,"5","Midgut"
5,178460.692611255,"5","Midgut"
5,3159937.22317843,"5","Midgut"
5,3028940.79174962,"5","Midgut"
6,653157.102671392,"5","Midgut"
6,3119616.8151241,"5","Midgut"
6,2384540.41462418,"5","Midgut"
7,2712838.90092479,"5","Midgut"
7,2349072.08573437,"5","Midgut"
8,1982802.11151901,"5","Midgut"
1,2285768.99852739,"6","Midgut"
1,174946.99909839,"6","Midgut"
1,248162.419919422,"6","Midgut"
1,42836.3083932502,"6","Midgut"
1,731445.161009421,"6","Midgut"
1,1501597.96704609,"6","Midgut"
1,3752463.71469121,"6","Midgut"
1,1709786.40856714,"6","Midgut"
2,2305238.66298363,"6","Midgut"
2,200490.638889901,"6","Midgut"
2,284308.626747351,"6","Midgut"
2,706178.887977936,"6","Midgut"
2,962891.331152553,"6","Midgut"
2,2617219.34896201,"6","Midgut"
2,2599128.44544874,"6","Midgut"
3,2324295.1737166,"6","Midgut"
3,219376.475592492,"6","Midgut"
3,531139.248887111,"6","Midgut"
3,973751.548127893,"6","Midgut"
3,3263350.15880253,"6","Midgut"
3,1726543.73643706,"6","Midgut"
4,2310699.52407541,"6","Midgut"
4,554806.351254984,"6","Midgut"
4,1044140.431956,"6","Midgut"
4,3235369.0841818,"6","Midgut"
4,2242425.25562526,"6","Midgut"
5,2405895.39850579,"6","Midgut"
5,1078058.86226076,"6","Midgut"
5,3010295.95025245,"6","Midgut"
5,2221262.49018218,"6","Midgut"
6,1929936.46131245,"6","Midgut"
6,3057333.67818503,"6","Midgut"
6,2025206.13339347,"6","Midgut"
7,3759157.33136678,"6","Midgut"
7,2052573.16224005,"6","Midgut"
8,2621462.22852639,"6","Midgut"
1,844050.278682788,"1","Midgut"
1,233809.146909369,"1","Midgut"
1,959324.361559839,"1","Midgut"
1,839488.040238251,"1","Midgut"
1,208421.544004553,"1","Midgut"
1,249050.091729557,"1","Midgut"
1,2275035.38240016,"1","Midgut"
1,565815.552124193,"1","Midgut"
2,770818.781189305,"1","Midgut"
2,831194.672935417,"1","Midgut"
2,162049.853463808,"1","Midgut"
2,658958.917517765,"1","Midgut"
2,187825.404627598,"1","Midgut"
2,2146224.43594652,"1","Midgut"
2,2815921.84118137,"1","Midgut"
3,815171.031764865,"1","Midgut"
3,131284.941598862,"1","Midgut"
3,357292.534854028,"1","Midgut"
3,766180.596060298,"1","Midgut"
3,2335436.2544022,"1","Midgut"
3,2682966.19062094,"1","Midgut"
4,772686.147103799,"1","Midgut"
4,212255.948708115,"1","Midgut"
4,239744.998916685,"1","Midgut"
4,1679352.48072446,"1","Midgut"
4,2875308.61706194,"1","Midgut"
5,762306.727361973,"1","Midgut"
5,269969.78904319,"1","Midgut"
5,2469171.20004348,"1","Midgut"
5,2194351.84909543,"1","Midgut"
6,613462.793949784,"1","Midgut"
6,2350517.00090863,"1","Midgut"
6,3010667.53657522,"1","Midgut"
7,2187033.05252549,"1","Midgut"
7,2882981.68137828,"1","Midgut"
8,2716401.01667981,"1","Midgut"
1,668535.227498304,"2","Midgut"
1,229716.268280202,"2","Midgut"
1,185579.434253432,"2","Midgut"
1,65335.7366994864,"2","Midgut"
1,137625.845856233,"2","Midgut"
1,5449269.39517223,"2","Midgut"
1,3459706.90316518,"2","Midgut"
1,1211039.44925571,"2","Midgut"
2,444609.287549351,"2","Midgut"
2,47823.2237894704,"2","Midgut"
2,159785.692877265,"2","Midgut"
2,169783.527799102,"2","Midgut"
2,5566579.67868599,"2","Midgut"
2,2186336.22902833,"2","Midgut"
2,2499386.76170778,"2","Midgut"
3,621800.771831384,"2","Midgut"
3,94569.1430720642,"2","Midgut"
3,41026.2411953766,"2","Midgut"
3,5602739.02633066,"2","Midgut"
3,2302500.84993078,"2","Midgut"
3,3336180.88522606,"2","Midgut"
4,593249.395956783,"2","Midgut"
4,214367.522756095,"2","Midgut"
4,5427227.00726546,"2","Midgut"
4,2343580.33947148,"2","Midgut"
4,3459450.87457018,"2","Midgut"
5,459498.589563254,"2","Midgut"
5,5642195.61091165,"2","Midgut"
5,2166865.99684266,"2","Midgut"
5,3494298.16954144,"2","Midgut"
6,5059775.84715448,"2","Midgut"
6,2384025.90354607,"2","Midgut"
6,3314072.09963404,"2","Midgut"
7,1793594.68509665,"2","Midgut"
7,3536222.23561315,"2","Midgut"
8,2919344.77965345,"2","Midgut"
1,1526598.03161888,"3","Midgut"
1,123052.989396514,"3","Midgut"
1,32854.715562899,"3","Midgut"
1,4059215.2111022,"3","Midgut"
1,3878514.32758983,"3","Midgut"
1,2728958.9429816,"3","Midgut"
1,4632394.02047433,"3","Midgut"
1,1503176.21713353,"3","Midgut"
2,1640918.98526046,"3","Midgut"
2,149578.221357895,"3","Midgut"
2,4044223.61443819,"3","Midgut"
2,238855.928176083,"3","Midgut"
2,6067235.54873631,"3","Midgut"
2,2035725.81334572,"3","Midgut"
2,5929100.37125925,"3","Midgut"
3,1659559.51871215,"3","Midgut"
3,3950126.63613651,"3","Midgut"
3,233853.479473587,"3","Midgut"
3,2579219.25076424,"3","Midgut"
3,2431229.87749118,"3","Midgut"
3,3420421.34087271,"3","Midgut"
4,2876523.04379767,"3","Midgut"
4,221482.954311955,"3","Midgut"
4,2600972.06551429,"3","Midgut"
4,2243361.00571406,"3","Midgut"
4,2148517.12788158,"3","Midgut"
5,1521509.35908957,"3","Midgut"
5,2704445.60931618,"3","Midgut"
5,2224233.71638112,"3","Midgut"
5,3610983.56659555,"3","Midgut"
6,4138983.08853393,"3","Midgut"
6,2129105.5519436,"3","Midgut"
6,3590519.42085686,"3","Midgut"
7,1170539.74666906,"3","Midgut"
7,3492389.29852252,"3","Midgut"
8,2352164.38597942,"3","Midgut"
1,690587.111495124,"4","Midgut"
1,158287.304105565,"4","Midgut"
1,113256.884624711,"4","Midgut"
1,293442.443315237,"4","Midgut"
1,47438.3118107083,"4","Midgut"
1,212461.877297496,"4","Midgut"
1,2546797.57180738,"4","Midgut"
1,351444.449048163,"4","Midgut"
2,656676.140445307,"4","Midgut"
2,81306.8738756442,"4","Midgut"
2,239755.974348607,"4","Midgut"
2,305791.26031134,"4","Midgut"
2,249651.441674077,"4","Midgut"
2,2371182.64178632,"4","Midgut"
2,2226969.95772601,"4","Midgut"
3,693970.853763177,"4","Midgut"
3,335056.79604039,"4","Midgut"
3,250040.732161684,"4","Midgut"
3,501376.138180392,"4","Midgut"
3,2360049.33412365,"4","Midgut"
3,2057515.20564847,"4","Midgut"
4,834193.571627776,"4","Midgut"
4,337560.604116161,"4","Midgut"
4,440449.509970063,"4","Midgut"
4,2073947.92758054,"4","Midgut"
4,2049135.64372239,"4","Midgut"
5,833218.638897443,"4","Midgut"
5,514131.964318623,"4","Midgut"
5,2133549.36167192,"4","Midgut"
5,1762287.94331419,"4","Midgut"
6,945425.963174578,"4","Midgut"
6,2050337.12006963,"4","Midgut"
6,1821704.24768062,"4","Midgut"
7,1891154.64984028,"4","Midgut"
7,1733592.60931437,"4","Midgut"
8,1602291.8984141,"4","Midgut"
1,514391.744426434,"5","Midgut"
1,62175.890656982,"5","Midgut"
1,697789.130067601,"5","Midgut"
1,1009155.36916699,"5","Midgut"
1,435946.579614795,"5","Midgut"
1,54584.5052382857,"5","Midgut"
1,2340075.7789627,"5","Midgut"
1,278433.262076883,"5","Midgut"
2,548976.112172322,"5","Midgut"
2,743973.272610697,"5","Midgut"
2,338506.179722019,"5","Midgut"
2,593600.740893557,"5","Midgut"
2,452878.183706196,"5","Midgut"
2,2313852.72479259,"5","Midgut"
2,2494117.82046694,"5","Midgut"
3,1150061.65346363,"5","Midgut"
3,304040.713674326,"5","Midgut"
3,125716.051838349,"5","Midgut"
3,587656.517989997,"5","Midgut"
3,1915060.87944118,"5","Midgut"
3,2469874.15134594,"5","Midgut"
4,272560.874754486,"5","Midgut"
4,186074.763035529,"5","Midgut"
4,122028.112379824,"5","Midgut"
4,2867672.56419973,"5","Midgut"
4,2067660.63779011,"5","Midgut"
5,633493.363829098,"5","Midgut"
5,178460.692611255,"5","Midgut"
5,2232691.2719664,"5","Midgut"
5,3028940.79174962,"5","Midgut"
6,653157.102671392,"5","Midgut"
6,2199416.42819781,"5","Midgut"
6,2384540.41462418,"5","Midgut"
7,1819020.77690562,"5","Midgut"
7,2349072.08573437,"5","Midgut"
8,1982802.11151901,"5","Midgut"
1,2285768.99852739,"6","Midgut"
1,174946.99909839,"6","Midgut"
1,248162.419919422,"6","Midgut"
1,42836.3083932502,"6","Midgut"
1,731445.161009421,"6","Midgut"
1,1501597.96704609,"6","Midgut"
1,2771592.97815882,"6","Midgut"
1,1163407.08274675,"6","Midgut"
2,2305238.66298363,"6","Midgut"
2,200490.638889901,"6","Midgut"
2,284308.626747351,"6","Midgut"
2,706178.887977936,"6","Midgut"
2,962891.331152553,"6","Midgut"
2,1740019.52427557,"6","Midgut"
2,2599128.44544874,"6","Midgut"
3,2324295.1737166,"6","Midgut"
3,219376.475592492,"6","Midgut"
3,531139.248887111,"6","Midgut"
3,973751.548127893,"6","Midgut"
3,2332556.18673517,"6","Midgut"
3,1726543.73643706,"6","Midgut"
4,2310699.52407541,"6","Midgut"
4,554806.351254984,"6","Midgut"
4,1044140.431956,"6","Midgut"
4,2300700.0139723,"6","Midgut"
4,2242425.25562526,"6","Midgut"
5,2405895.39850579,"6","Midgut"
5,1078058.86226076,"6","Midgut"
5,2063714.56505105,"6","Midgut"
5,2221262.49018218,"6","Midgut"
6,1929936.46131245,"6","Midgut"
6,2133843.08399637,"6","Midgut"
6,2025206.13339347,"6","Midgut"
7,3074304.28938276,"6","Midgut"
7,2052573.16224005,"6","Midgut"
8,2621462.22852639,"6","Midgut"
1,844050.278682788,"1","Midgut"
1,233809.146909369,"1","Midgut"
1,959324.361559839,"1","Midgut"
1,839488.040238251,"1","Midgut"
1,208421.544004553,"1","Midgut"
1,249050.091729557,"1","Midgut"
1,3112357.12628235,"1","Midgut"
1,317960.959947537,"1","Midgut"
2,770818.781189305,"1","Midgut"
2,831194.672935417,"1","Midgut"
2,162049.853463808,"1","Midgut"
2,658958.917517765,"1","Midgut"
2,187825.404627598,"1","Midgut"
2,2979285.37261024,"1","Midgut"
2,2815921.84118137,"1","Midgut"
3,815171.031764865,"1","Midgut"
3,131284.941598862,"1","Midgut"
3,357292.534854028,"1","Midgut"
